news ID,url,title,time,content,LogisticRegression_score,MultinomialNB_score,DeepLearning_LSTM_score,Sum,emotion_sum,emotion,DeepLearning_emotion
apl201707130003003,http://www.appledaily.com.tw/realtimenews/article/strange/20170713/1159763/【排行片】Tomod’s彩妝Top5第二名補貨就架空,【排行片】Tomod’s彩妝Top5 第二名補貨就架空,2017/07/13 00:03,日本藥妝通路Tomod’s商品琳瑯滿目，主打的開架彩妝品牌，也有不少好貨色，常是小資女搜刮寶物的好地方，現在就來看看Tomod’s開架彩妝Top5，你入手了那些？（李育道／台北報導）小編推薦【鮮奇片】看過嗎？ 台灣有這麼多像藝術品的植物種子【爽玩片】暑假出遊 這幾樣一定要帶！ ,0.852487707645,0.633727658577,0.999264,2.48547954688,Positive,Positive,1
apl201707130002000,http://www.appledaily.com.tw/realtimenews/article/entertainment/20170713/1159472/【蘋果網劇】安心亞甩教鞭馴阿KEN　擠出「一條拉麵」~第4集,【蘋果網劇】安心亞甩教鞭馴阿KEN　擠出「一條拉麵」~第4集,2017/07/13 00:02,蘋果網劇《五味八珍奈ㄟ安內》轟轟烈烈演至第4集，安心亞變身麻辣女教師，下麵給阿KEN吃。但這非「等閒之麵」，是出過偽章魚燒、偽披薩、荼毒過他們兩次的日本和果子微料理系列產品。上次被安心亞氣到飆血壓的阿KEN故意不讓她出場，圖個清靜，但只能清淨2秒鐘，安心亞就執著教鞭入鏡了。她自詡對這類「食玩」已知之甚詳，阿KEN問「第一個步驟是什麼」，她秒回「我忘了」，記憶力差不多就是一隻魚。超離奇，最後拉麵是一條、一條擠出來的，可以稱之為「一蘭拉麵」的弟弟「一条拉麵」，兩人為了麵條要不要擠斷再度拌嘴，真的很愛吵欸。至於「一条拉麵」味道如何，能得幾分呢？安心亞給了「天呀~弱逼零」分，表情爆笑絕倫，詳見影片。（影創中心／綜合報導）【爆笑傳送門】第一集：【蘋果網劇】安心亞阿Ken煮出曖昧滋味　5天動情全紀錄第二集：【蘋果網劇】安心亞脫掉制服　阿KEN調戲她巨嬰第三集：【蘋果網劇】火大！安心亞阿Ken對罵　鬧到清場●「植劇場」繼佳評如潮原著改編系列《花甲男孩轉大人》後，《五味八珍的歲月》壓軸登場，由安心亞演出台灣家喻戶曉的傅培梅，回到1950開始那段學習烹飪過程的歲月。植劇場原著改編系列《五味八珍的歲月》7月14日起每周五晚間10點台視首播、每周六晚間8點八大戲劇台播出，每周五晚間24點於愛奇藝台灣站準時上線。※好片，要讓全世界看見。搞笑自拍、唱歌跳舞、感人故事、開箱體驗、新知分享甚至商業廣告毫不設限，只要好玩，放馬過來，全台最大流量新聞網站《蘋果》就是你的舞台。投稿影音作品請寄《蘋果》影創中心 picshow@appledaily.com.tw ,0.968444034678,-0.999976934606,0.999972,0.968439324308,Positive,Positive,1
apl201707130002001,http://www.appledaily.com.tw/realtimenews/article/forum/20170713/1159647/趙少康專欄：台灣未來會怎樣,趙少康專欄：台灣未來會怎樣,2017/07/13 00:02,趙少康／廣播電視主持人最近有媒體調查大學校長，8成都認為台灣的大學優勢最多只有3年，大部分的校長都認為教育部管太多，建議大學自由化是唯一解決之道，讓大學收該收的學生，發展該發展的特色，在歐美大學越來越多元化的時候，教育部再這麼管下去，會把大家都管死了。該開放自由化的何止教育部，整個台灣都被政府綁死了，這個也管，那個也管，台灣現在面臨嚴重困境，最需要自由與彈性，才能蓄積能量，在國際上殺出一條血路，公務員心態本來就保守，但求無過，不求有功，平平安安到退休，領取年金過餘生。台灣是小地方大政府，政府的手無所不在，公務員無所不管，管了幾十年，管到經濟越來越差，投資越來越少，管到國家越來越窮，管到必須大砍退休年金，再這麼管下去，台灣只會無路可走。馬英九喊了8年「鬆綁開放」，鬆綁了什麼？開放了什麼？什麼也沒有更加自由化！公務員根本不吃你那套，上有政策下有對策，什麼也沒有放鬆，權力牢牢抓在手裡。到了蔡英文主政，情況更加悲觀，民進黨原本就比國民黨左傾，更要大政府，更要什麼都管，一切要公平，一切要社會正義，最好把有雄心壯志，有能力肯苦幹的人都拉下來，最好大家都一樣，就不會有貧富不均，就不會有反商、反富、反權威情節。所以教育部怎麼會給大學自主決定學費？那學生不是要造反了？只要學生不抗議，立委不抨擊，大學辦的好不好又有什麼差別？不惹是生非最重要。現在常有人問我：「台灣將來會怎樣？」我實在不敢樂觀，因為找不到什麼理由樂觀，蔡英文顯然是一個沒有足夠能力的總統，推著一個沒有足夠能力的內閣，捉襟見肘、紕漏百出，一朝權在手，大大的亂搞一番，有辦法的人不會跟你吵，幹嘛得罪你，偷偷跑了就算了，或是把資產移到可以賺錢的地方，最倒楣的是渴求公平正義的小老百姓，不但沒有得到自己想要的，反而會丟掉自己已有的。不是不能對抗，有志氣當然好，但蔡英文既然擺出要跟對岸硬幹的姿態，就要做好硬幹的打算，要全民都有心理建設，要做好長期堅苦奮鬥甚至過苦日子的準備，就像蔣介石要反攻大陸，就要有被大陸「血洗」的風險：兩岸緊張，去中國化，向台獨靠近，軍隊就要加強訓練，隨時要對抗進犯的共軍，否則我們每年花3千億元國防預算做什麼？用新南向取代西向，經濟一定會低迷，人民就應該束緊褲帶，減少休假，更加努力工作，學生要比大陸學生更加用功，更加有學問，使得台灣的菁英比大陸更菁英，勞工要比大陸的勞工更辛苦，更有生產力，服務業要比大陸的更有創意，更有吸引力，企業家要比大陸的企業家更有企圖心更敢冒險，在國際上爭一長短，台灣這麼小，要跟大陸翻臉不是不行，但就要更發憤更拚老命，如果一面要對抗，一面不想當兵，又想少工作多放假，只求小確幸，再過10年20年，兩岸會差得更遠。,-0.999576613606,-1.0,0.529935,-1.46964131326,Negative,Negative,-1
apl201707130002002,http://www.appledaily.com.tw/realtimenews/article/finance/20170713/1159824/諾貝爾經濟大師沒說的弦外之音　訪台後小心崩盤,諾貝爾經濟大師沒說的弦外之音　訪台後小心崩盤,2017/07/13 00:02,諾貝爾經濟學家、耶魯大學博士羅伯．席勒（Robert J. Shiller）訪台，昨受台新金控之邀，在台新銀財富管理論壇上以「金融與房地產市場的觀點和投資者心理學」為題發表專題演說。席勒開場就丟出震撼彈，稱這是他第4次造訪台灣，而前幾次他前腳離開，後腳股市就大修正，加上他認為美股已經偏高，再漲空間有限，談話透露出市場可能再度面臨震盪風險的弦外之音。席勒表示，2000年他第1次來台灣，隔沒多久網路泡沫破裂，造成美股崩盤，第2次來台是2003年，還好後來沒事，但2005年再次來台，隔沒多久就爆發美國次貸危機、房市崩盤，這次是他第4次造訪台灣。席勒表示，若以他發明的CAPE比（景氣循環調整本益比）評估，美股儘管仍會上漲，但往上空間不大，估值已經偏高，他個人不會加碼；陸股、歐股則處於相對便宜，也許還有獲利空間，台股則介於兩者之間。（財經中心／綜合報導）【財經焦點，一定要看】【偷拍動畫】郭董的20億飛機洩密了　美國工廠落腳這州？【吳寶春第二】他在台只有國中學歷　名校錄取後變「精英校友」【時間緊迫片】i8這2大亮點還有問題　工程師慌了【羨慕片】騰訊發紅包！　每位員工爽領178萬獎金 ,-0.477535354491,-0.999999974156,0.999992,-0.477542838832,Negative,Negative,-1
apl201707130001000,http://www.appledaily.com.tw/realtimenews/article/entertainment/20170713/1156609/【live名人大平台】今晚8點黃子佼PK陳孫華　掏寶貝尬潮味,【live名人大平台】今晚8點黃子佼PK陳孫華　掏寶貝尬潮味,2017/07/13 00:01,「亞洲造型王」陳孫華老師主持「蘋果×孫華Live名人大平台」第21集啦！本集邀請到講究生活品味、收藏各種大小玩物的主持人黃子佼（佼佼），今晚8點一起進行「佼佼vs.孫華 寶貝大車拼」直播，欲知詳情請上《蘋果日報》、《蘋果娛樂新聞》以及《蘋果Live》高清直播。佼佼身為潮流觀察員，向來喜愛四處挖寶，例如復古懷舊老物、充滿見證歷史的品牌紀念物，或是潮流設計師製作的公仔，以及各國藝術家畫作、金工雕塑陶瓷等，在在顯示佼佼重視生活品味。陳孫華老師將帶家中寶物出來透氣，分享5樣寶貝車拚！你／妳家的寶貝收藏品是什麼呢？歡迎上線直播與我們分享，《名人點名》、《快問快答》、《隨身物突擊》和《黃子佼的寶貝》單元，想更了解名主持人的生活，敬請鎖定《大平台》直播，FB分享還能參加抽獎哦！（娛樂中心／綜合報導）【大家都在看】炎亞綸再談翻臉鬼鬼　霸氣嗆「不關你們的事」《蘋果娛樂新聞》粉絲團：http://goo.gl/phFgl3《蘋果日報》粉絲團： goo.gl/XO2qrG 《蘋果LIVE》高清：goo.gl/k4hjYd,-0.207935776136,-0.998021749506,0.999994,-0.205963605316,Negative,Negative,-1
apl201707130001001,http://www.appledaily.com.tw/realtimenews/article/strange/20170713/1159802/【鮮奇片】看過嗎？台灣有這麼多像藝術品的植物種子,【鮮奇片】看過嗎？ 台灣有這麼多像藝術品的植物種子,2017/07/13 00:01,屏東的後灣社區，除了有一彎清淺迷人的海灣、異國風海景民宿，還有許多特色，比如喜歡收集種子、善於瓊麻編織的柚子，以自家三合院打造的藝欣手作坊。愛玩哥來到這幢隱藏小產業道路裡、社區民宅內的手作坊，一進到室內立刻就被各種大大小小、而種顏色、造型的種子所吸引，這些都是柚子的收藏，她以台灣各地收集回來的植物種類，經過陽光曝曬、上油防腐等瑣碎手續，之後再將它們製成如鑰匙圈，或加上她的瓊麻編織做成掛飾、手環、項練等，讓人著實大開眼界。來到這裡，除了可透過柚子的解說認識各種種子，也可以玩個編瓊麻等DIY，或買個自己喜歡的種子藝品及瓊麻編織等伴手禮，知性、娛性兼具呢！而說到買伴手禮，恆春中山路的森社場所，裡面琳瑯滿目的都是屏東優質農特產、文創小物等。這些都是森社場所與屏東10個社區合作，以各種社區優質農特產等、加上他們的包裝創意，而推出的各種伴手禮。這趟，在他們的帶領下，愛玩哥來到恆春的一塊黑豆田，他們的伙伴正在田裡與農地主人許秀琴一同埋首除著草。許秀琴露出微笑向愛玩哥說著：「想要無毒，就要彎下腰除草，2.5甲的地不算小，這邊除完、那邊又長出來了…」為了產出優質無毒的農特產，這點辛苦似乎也不算什麼了。Data：藝欣手作坊，0985-950820(王美又，柚子)，09:00~18:00，www.facebook.com/a168518/森社場所，(08)8883939，14:00~21:00，周四休，www.facebook.com/LiShanEcotourism/想要知道更多親子旅遊地點，歡迎加入「蘋果花愛旅遊 」社團小編推薦【排行片】Tomod’s彩妝Top5 第二名補貨就架空【爽玩片】暑假出遊 這幾樣一定要帶！ ,0.767187821258,-0.993071911966,0.999884,0.774000276281,Positive,Positive,1
apl201707130001002,http://www.appledaily.com.tw/realtimenews/article/finance/20170713/1159827/7月13日(四)　全球重要經濟數據預覽,7月13日(四)　全球重要經濟數據預覽,2017/07/13 00:01,7月13日(四)　全球重要經濟數據預覽國家經濟數據台北時間預估值前期值解讀美國Fed公布褐皮書02:00------南韓央行基準利率決策--1.25%1.25%--中國6月進口年增率--14.5%14.8%空中國6月出口年增率--8.9%8.7%多德國6月CPI月增率終值14:000.2%0.2%持平馬來西亞央行基準利率決策15:003.00%3.00%--美國至7/8當周初領失業金人數(萬人)20:3024.524.8多美國6月PPI月增率20:300.0%0.0%持平資料來源：彭博,0.23105302413,-0.999581880425,-0.203981876373,-0.972510732668,Negative,Negative,1
apl201707130001003,http://www.appledaily.com.tw/realtimenews/article/finance/20170713/1159868/欠錢最大！怕樂視不爽不還款　債主「不敢給太大壓力」,欠錢最大！怕樂視不爽不還款　債主「不敢給太大壓力」,2017/07/13 00:01,樂視集團陷入財務困境，先前開心將錢奉上的投資機構，現在只求把錢拿回來，有私募基金透露，「公司也不敢給樂視方面太大壓力，也怕重壓之下樂視履行合同的意願反而會降低」。中國某私募基金近期透過致投資人書報告今年1月以來數次與樂視交涉的過程：「根據樂視的經營情況，我司認為對於保障投資者利益最好的選擇是尋求到期贖回可轉債，半年來我們一直努力並持續跟進落實。」這半年來，這家私募基金三度拜會高層，軟硬兼施，創辦人賈躍亭也見了、律師函也發了，明確表達可轉債到期必須贖回、不轉股的強烈意願，同時要求支付利息，但就是得不到想要的答案。儘管賈躍亭承諾會對所有債務負責到底，但實際上，樂視提出令其難以接受的替代解決方案，包括延期1年贖回，或在1年內分期贖回，或者轉股進入樂視汽車、樂視雲、樂視互娛等非上市公司。據《中國證券報》報導，其他投資人也都面臨相同處境，另1家投資機構透露，「情況確實不樂觀，公司也不敢給樂視方面太大壓力，也怕重壓之下樂視履行合同的意願反而會降低」。（財經中心／綜合外電報導）【財經焦點，一定要看】【偷拍動畫】郭董的20億飛機洩密了　美國工廠落腳這州？【吳寶春第二】他在台只有國中學歷　名校錄取後變「精英校友」【時間緊迫片】i8這2大亮點還有問題　工程師慌了【羨慕片】騰訊發紅包！　每位員工爽領178萬獎金,-0.996773484508,-1.0,0.999996,-0.996777895252,Negative,Negative,-1
apl201707130000000,http://www.appledaily.com.tw/realtimenews/article/local/20170713/1156217/【法律問蘋果】防繼母奪遺產　你一定要知道這幾點,【法律問蘋果】防繼母奪遺產　你一定要知道這幾點,2017/07/13 00:00,不具名讀者問：母親死後，父親再娶，將來父親死後的遺產分配，請問是「繼母與父親的子女」均分嗎？或是按「夫妻剩餘財產分配權」，由繼母先分配二分之一，剩下的二分之一再按繼承分配。若父親死亡前，將財產處分完畢，是否可避免將來紛爭？律師蔡皇其答：一般而言，若夫妻間沒有特別約定時，應適用法定財產制，而依司法實務見解，一旦法定夫妻財產制消滅時（如離婚、配偶一方死亡或夫妻約定改用其他財產制），夫或妻現存的婚後財產，扣除婚姻關係存續中所負債務後，如果有剩餘，雙方剩餘財產的差額，應平均分配。因此理論上應先按夫妻剩餘財產分配完後，再依繼承法上的規定來分配，依《民法》第1144條規定，直系血親卑親屬與配偶同為繼承時，其應繼分為平均分配。但也有學者認為這樣會過度保障生存配偶的權利，因此主張剩餘財產分配請求權應不包含配偶一方死亡的情形。如果父親在死亡前，已將財產處分完畢，仍需注意《民法》第1173條有關「歸扣」的規定，因為父親生前將財產贈與繼承人，若符合該條文的情況，仍可能被視為遺產。此外，若在父母死前，子女便預立遺產分配協議，在實務上有可能會被判定為該協議無效。不過，父親可以透過預立遺囑的方式分配財產，《民法》提供眾多模式可供選擇，如自書遺囑、公證遺囑、密封遺囑、代筆遺囑、口授遺囑等方式，若預立遺囑且內容不違反法律，也能降低將來產生紛爭的機會。（游仁汶／採訪整理）【更多新聞，請看《蘋果陪審團》粉絲團】《蘋果》即時推出【法律問蘋果】網友如有法律問題需要解答，歡迎來信e-mail：court@appledaily.com.tw,-0.694092772695,-0.999999999892,0.999991,-0.694102070912,Negative,Negative,-1
apl201707130000001,http://www.appledaily.com.tw/realtimenews/article/forum/20170713/1159646/陳芳明專欄：解嚴後的文學力量,陳芳明專欄：解嚴後的文學力量,2017/07/13 00:00,陳芳明／政治大學台灣文學研究所教授解嚴30年後，台灣文學生產力遠遠超過戒嚴時期的總和。我在《台灣新文學史》特別指出，1983年的文學生態，就已經預告了日後的活潑想像力。那時還未解嚴，台灣作家就已經衝破政治網羅，女性文學、政治文學、同志文學、原住民文學的全新作品，開始改寫台灣的文化版圖。就在那年，李昂的《殺夫》，以及廖輝英的《不歸路》，已經強烈暗示女權意識正在崛起。白先勇的《孽子》正式出版，也指向同志意識的未來發展。陳映真的《山路》，揭露了殘酷的政治犯歷史。而原住民作家田雅各，也完成《蘭嶼行醫記》，預告文壇就要出現陌生而新鮮的視野。文學可能是靜態的文字演出，但是背後卻潛藏著巨大的政治意義。在長達38年的戒嚴時期，所有的文學詮釋充滿了沙文主義。女性文學的誕生，等於是在對抗男性中心論。而同志文學的登場，則是在對抗異性戀中心論。原住民文學的盛行，更是為了對抗漢人中心論。這些不同的文化中心論，正是過去戒嚴體制的最重要支柱。在權力核心的周邊，出現了異質的文學作品時，等於宣告國民黨的文藝政策再也發生不了作用。那種中央集權式的思想控制，在作家之間已經受到徹底的鄙夷。遠在組黨運動之前，文學所帶動的力量絕對不容忽視。正是因為有女性文學的盛行，才有後來的女性社會運動。也是有了同志文學的領導，才拉出了後來的同志運動。更重要的是，原住民文學取得一定地位之後，才有後來的原住民正名與復權運動。曾經被國民黨視為高度禁忌的思想，隨著作家的勇敢觸探禁區，威權政治也逐漸產生動搖。這裡並不有意誇大文學的力量，作品所帶來的思想啟蒙，卻是點點滴滴累積起來的。至少文學作品指出了許多不合理的生活方式時，終於使讀者發現政治威權才是社會進步的絆腳石。這裡必須點出另一個重要事實，1987年2月還未解嚴時，葉石濤先生出版了他的《台灣文學史綱》。這本著作暗藏的挑戰力道，遠遠超過了任何文學作品。因為他在威權體制的中國主流價值之外，另立一條屬於台灣主體的歷史脈絡。這本文學史的出版，應該是值得大書特書的重要事件。葉石濤明白告訴我們，歷史從來都是複數而多軸的形式在發展。但是，國民黨的教育卻只是灌輸單一主流的歷史觀。葉石濤突破了這樣的政治樊籬，讓後來的讀者終於看見台灣。1986年9月28日，民進黨正式成立時，等於是直搗解嚴體制的權力核心。黨禁突破後，緊接著就是解除報禁，終於迎來了思想解放的關鍵年代。台灣作家再也不必接受政治權力的阻撓與干涉，所有的社會政治議題都可以注入文學創作裡。女性文學、同志文學、原住民文學的大量生產，都已經為未來的公民社會奠下基礎。我們今天侃侃而談公民運動之際，切勿忘記，其實文學作品都已經事先埋下伏筆了。解嚴30年到來時，旺盛的文學生產都已經做好紮實的準備。文學的力量不容輕侮，因為它早就預告了今天民主人權的開放，而且還要繼續發展下去。,-0.997199972589,-1.0,0.969674,-1.02752562376,Negative,Negative,-1
apl201707130000002,http://www.appledaily.com.tw/realtimenews/article/life/20170713/1159712/​會彈吉他的學生妹　愛唱歌跳舞畫畫,​會彈吉他的學生妹　愛唱歌跳舞畫畫,2017/07/13 00:00,今天我最美潘琬蓉，今年19歲還是學生，身高163公分，體重47公斤，雙子座AB型的她，興趣是跳舞、唱歌、畫畫、彈吉他。拍攝地點：中正紀念堂姓名：潘琬蓉職業：學生年齡：19歲身高：163公分體重：47公斤興趣：跳舞、唱歌、畫畫、彈吉他星座：雙子座血型：AB型臉書：潘琬蓉（即時新聞中心／綜合報導）【最美推薦】 孝琳美眉穿破褲　小露肚臍走ROCKER風,0.408536977086,-0.764743481039,0.989709,0.633502694521,Positive,Positive,1
apl201707130000003,http://www.appledaily.com.tw/realtimenews/article/international/20170713/1159841/員工失誤陪飛　普吉島拖曳傘遊客空中墜海亡,員工失誤陪飛　普吉島拖曳傘遊客空中墜海亡,2017/07/13 00:00,泰國普吉島拖曳傘是許多遊客會進行的活動，想不到竟發生恐怖奪命意外！71歲的澳洲籍男子羅傑‧約翰‧胡塞（Roger John Hussey），昨天中午到普吉島卡塔海灘玩拖曳傘，想不到工作人員竟然跟著飛上天，還導致遊客從空中墜海身亡。據泰國《曼谷郵報》報導，工作人員在協助遊客確定安全措施後，跟著助跑幫助遊客起飛，但不知道為何沒有鬆手、而跟著被拖上了空中，之後工作人員疑似為了尋找能夠固定的位置，翻身到遊客上方，可能過程中讓遊客的安全扣脫落，結果羅傑‧約翰‧胡塞就從空中墜海。當時羅傑‧約翰‧胡塞的泰國籍妻子正在現場拍攝丈夫玩拖曳傘，跟著目睹驚人一幕。岸上其他人見狀則趕緊下海救人，但羅傑‧約翰‧胡塞送醫後仍宣告不治。當地警方已經對拖曳傘相關人員進行調查，但詳細原因仍不確定。（即時新聞中心／綜合報導）【小編推薦】女駕駛對酒測棒這樣做　網友笑噴：老江湖 女網友約過夜　他赴約後被虐成紫屁股 大雨就在前方！騎士們換裝只能衝了,-0.260073934652,-0.999520881563,0.999966,-0.259628433234,Negative,Negative,-1
apl201707130000004,http://www.appledaily.com.tw/realtimenews/article/life/20170713/1159862/女駕駛對酒測棒這樣做　網友笑噴：老江湖,女駕駛對酒測棒這樣做　網友笑噴：老江湖,2017/07/13 00:00,新型酒測器把美眉搞迷糊了！一名網友在《臉書》社團「爆廢公社」po出一段影片，警方拿出同時可當指揮棒的新型酒測器要女駕駛吹器，但女駕駛卻是左手握棒、隨即張口就要往指揮棒含下去，警方趕緊將酒測棒往後抽，並提醒只要吹氣就行了。網友們看了影片紛紛留言「一看就知道是老江湖了」、「潛意識動作」、「笑死」、「自然反應」。不過其實由於過去的酒測器是要含住吹氣，沒遇過新型酒測器的駕駛都可能有類似直覺反應。（即時新聞中心／綜合報導）【小編推薦】員工失誤陪飛　普吉島拖曳傘遊客空中墜海亡 女網友約過夜　他赴約後被虐成紫屁股 大雨就在前方！騎士們換裝只能衝了,-0.196418190243,-0.999937094201,0.99997,-0.196385086767,Negative,Negative,-1
apl201707130000005,http://www.appledaily.com.tw/realtimenews/article/entertainment/20170713/1159869/女性2成有長肛毛　指原莉乃也自爆「可能有長」,女性2成有長肛毛　指原莉乃也自爆「可能有長」,2017/07/13 00:00,一個人如果外觀保持清潔感的話，通常都可以給外人相當不錯的印象，不過其實不只是外觀，外觀看不到的地方也是相當重要的。據《sirabee》報導，HKT48主將指原莉乃日前在節目上大談「怎樣的男性不會受歡迎」的話題，而擔任牛郎的來賓說，「沒有清潔感的人絕對不會受歡迎」，指原莉乃也以女性的立場指出「就算長的並不是特別帥，但是清潔感好的話就可以給人不錯的印象」，而這時有男性模特兒提出「肛門長毛的話也不行，在看不到的地方也需要注重乾淨」。對於這樣的話題，指原莉乃疑惑「從哪邊開始算是肛毛阿？」，在知道肛門外部的O型線長毛就算的時候，指原莉乃自爆「這樣的話我可能也有長」，讓現場一陣驚訝。而現場男性指出，完全無法忍受女性有長肛毛「就算只有一根或是兩根都不行」、「看到就會軟棒」。對於這樣的話題，《sirabee》也找了20歲到69歲共691位女性進行問卷調查，而回答有長肛毛的女性占了2成，而通常年齡較輕的所占比例較高，年齡增長以後毛可能就會變比較稀少。（即時新聞中心／綜合報導）推薦閱讀：AV女優實測　乳溝是否有觸覺能辨棒狀物,-0.679287521734,-0.952632956074,0.999992,-0.631928107202,Negative,Negative,-1
apl201707130000006,http://www.appledaily.com.tw/realtimenews/article/international/20170713/1159886/男躺地想搞假車禍　還真被戰鬥民族開車輾過,男躺地想搞假車禍　還真被戰鬥民族開車輾過,2017/07/13 00:00,男子想製造假車禍，在車輛靠近的時候就倒下想騙駕駛，沒想到駕駛完全沒有注意到，倒車後往前開要停好車，恰巧對準男子開過去將他輾過。6月30日，俄羅斯奧克佳布爾西克發生一起意外事故，駕駛正準備停車，而一旁61歲男子見有機可趁，就在車輛倒車的時候順勢倒下，但是駕駛完全沒有看到61歲男子的身影，就開車往前輾過男子，事後似乎覺得輾過異物才下車查看。據悉，61歲男子就醫後並無生命危險。（即時新聞中心／綜合報導）推薦閱讀：女性2成有長肛毛　指原莉乃也自爆「可能有長」,-0.155661915675,-0.999526986757,0.99892,-0.156268938596,Negative,Negative,-1
apl201707130000007,http://www.appledaily.com.tw/realtimenews/article/international/20170713/1159883/​菲律賓砲彈又炸掉自己人　士兵2死11傷,​菲律賓砲彈又炸掉自己人　士兵2死11傷,2017/07/13 00:00,菲律賓軍隊12日中午，南部城市馬拉威轟炸「穆特組織」等反政府武裝時，因為「炸彈偏離目標」，導致自己的士兵有2人死亡，11人受傷。根據《新華社》報導，菲律賓軍方的公關主管說，初步調查發現，是因為炸彈落在距離目標250公尺處，「衝擊波」導致周邊建築物倒塌，2名士兵因此死亡，另外11名士兵則是被彈片擦傷。報導中說，這是今年5月底以來，第2起類似事件。今年5月31日，菲律賓空軍在南部空襲時，也因投彈「偏離目標」誤炸自己士兵，造成11死7傷的慘劇。（即時新聞中心／綜合報導）相關新聞：【扯後腿】打IS打到自己人 菲律賓軍方：戰爭難免,-0.340374699619,-0.999999986903,0.50547,-0.834904231829,Negative,Negative,-1
cna201707130139000,http://www.cna.com.tw/news/firstnews/201707130009-1.aspx,溫布頓男單 喬科維奇因傷退賽,2017/07/13 01:39,（中央社記者戴雅真倫敦12日專電）塞爾維亞天王喬科維奇（Novak Djokovic）今天在溫布頓網球錦標賽男單8強宣布因傷退賽。喬科維奇下午對戰捷克名將柏迪奇（Tomas Berdych），第一盤6比7（2/7）落後，第二盤打到0比2時，喬科維奇突然向裁判示意，宣布因右手臂受傷退賽。1060713,0.359670875335,-0.982387542059,0.581321,-0.041395308043,Negative,Positive,1
cna201707130118000,http://www.cna.com.tw/news/afe/201707130008-1.aspx,美聯準會不急緊縮貨幣政策 歐股上揚,2017/07/13 01:18,（中央社倫敦13日綜合外電報導）彭博報導，歐洲主要股市持續上揚，主因美國聯邦準備理事會（Fed）主席葉倫（Janet Yellen）表示，聯準會不會急著緊縮貨幣政策，因為通貨膨脹仍然低於設定目標。道瓊歐洲600指數漲5.75點或1.52%，報384.90點。英國股市FTSE 100指數漲87.17點或1.19%，報7416.93點。法國股市CAC 40指數漲81.53點或1.59%，報5222.13點。德國股市DAX指數漲189.56點或1.52%，報12626.58點。（譯者：中央社簡長盛）1060713,-0.653933635519,-0.99891005212,-0.000525889277924,-1.65336957692,Negative,Negative,-1
cna201707130105000,http://www.cna.com.tw/news/firstnews/201707130007-1.aspx,溫網莫瑞臀傷發作吞敗 止步8強,2017/07/13 01:05,（中央社倫敦12日綜合外電報導）溫布頓網球賽今天進入第9天，男單8強賽再爆大冷門，「英國希望」莫瑞馬失前蹄，經5盤大戰以2比3的盤數遭美國對手奎利逆轉淘汰，衛冕冠軍夢碎。世界排名第1、大會第1種子的莫瑞，是以6比3、4比6、7比6（7/4）、1比6、1比6栽在29歲、世界排名28、大會第24種子奎利（Sam Querrey）手下。莫瑞吞敗非戰之罪，他因為最近的臀部問題發作，嚴重損害到他的行動，導致右腿一跛一跛的，才會敗下陣來。贏球的奎利首次挺進4強準決賽，下一役他將對上克羅埃西亞第7種子西里奇（Marin Cilic），爭奪決賽入場券。世界排名第6的克里奇，在另場8強賽經5盤激戰，以3比6、7比6（8/6）、7比5、5比7、6比1，拍落甫在4輪16強賽意外擊退西班牙「蠻牛」納達爾的盧森堡16種子穆勒（Gilles Muller），搶進4強準決賽。1060713,0.0324962123952,-0.992008765731,-0.116423070431,-1.07593562377,Negative,Negative,1
cna201707130054000,http://www.cna.com.tw/news/firstnews/201707130006-1.aspx,美FBI局長提名人誓言  絕不受外力影響,2017/07/13 00:54,（中央社華盛頓12日綜合外電報導）在美方調查「通俄門」可能威脅到白宮高層官員之際，美國總統川普（Donald Trump）提名的聯邦調查局（FBI）局長人選瑞伊今天誓言，絕不會讓FBI受外力影響。瑞伊（Christopher Wray）告訴美國參議院司法委員會：「倘若有榮幸領導聯邦調查局，除了事實、法律以及不偏不倚追求公平正義以外，我絕不會讓FBI的工作受任何其他因素主導。」瑞伊又說：「我認為，FBI局長的最重要職責是，確保在FBI執行任務的無私愛國者不受到任何干擾。」至於川普把針對俄羅斯干預美國大選的相關調查指責為「獵巫」，瑞伊不認同此觀點。瑞伊對特別檢察官穆勒（Robert Mueller）表達支持立場，曾任FBI局長的穆勒如今主導這項爆炸性政治調查。瑞伊在參院委員會表示，「我不認為穆勒會從事獵巫行動」。川普於數小時前發推文痛斥，這項調查是「政治史上最大獵巫行動」。1060713,-0.764225496696,-0.999999870572,0.838909,-0.925316516122,Negative,Negative,-1
