content,news ID,time,title,url,﻿news ID
國民黨新任黨主席吳敦義要到8月20日才就職，不過他的人事布局將提前到位。據悉，今天將發布最新一波人事，並由總統府前秘書長曾永權代理黨秘書長，組發會前副主委杜建德代副秘書長，國安會前副秘書長楊永明代文傳會主委，目標鎖定在明年縣市長選舉。除此之外，和吳敦義交情深厚的台灣新願景論壇協會執行長周繼祥，也將到黨部任職，可能職務包括國發院長或大陸事務部主任。另外也包括先前確定的國民黨政策會執行長林德福、組發會代理主委李哲華、留任的行管會主委邱大展。吳敦義人馬進駐黨中央之後，首先展開820全代會的籌備工作，再來是立法院議事攻防、地方黨部主委直還有因應選舉的人才培訓等，這些都將直接影響明年地方選舉及國民黨的績效。國民黨相關人士透露，吳敦義上任後的三大目標，第一、2018選舉，第二是立法，第三、兩岸議題。（喜歡這條新聞，給新頭殼按個讚！）   ,ntk201707120855001,2017/07/12 08:55,吳敦義新人事提前到位  曾永權代理黨秘書長,https://newtalk.tw/news/view/2017-07-12/91976,
印度正與中國在靠近不丹邊境處對峙，而另一端的邊界也出問題。7名朝聖者10日晚上驚傳在印度控制的喀什米爾地區遭到槍殺身亡，由於正值印度濕婆節期間，數以萬計信徒朝聖，而此處又位於與巴基斯坦爭議地區，印巴關係更形緊張。法新社報導，印度教濕婆節（Amarnath）每年吸引成千上萬信徒參加朝聖，也被喀什米爾地區視為宗教團結的象徵。但該地區自今年4月以來，暴力事件頻傳，當地時間10日晚間8時20分至40分之間，來自古吉拉特邦的朝聖團前往海拔3900公尺高的山洞朝聖印度教大神濕婆。但巴士半路遭到襲擊，6男1女中彈身亡，19人受傷。印度當地媒體指出，身分不明的武裝份子分別從3個地方開槍掃射，造成嚴重傷亡。目前印度警方調查，將矛頭指向當地的恐怖組織，但目前為止，仍未有任何團體出面承認。據了解，該巴士朝聖時，並沒有任何印度軍隊護送，當地是印度與巴基斯坦的爭議地區，兩國在前幾日才相互交火，造成雙方共7人死亡，因此印度陸軍總參謀長比潘加11日趕赴當地了解情況。事實上，喀什米爾地區戰火頻傳，1947年印、巴分治後，兩國為爭奪喀什米爾地區陸續發生戰爭。2003年，雙方達成停火協定，但並未真正迎來和平，今年以來，已經有80多人在雙方零星交火中喪生。儘管有朝聖者遭到槍擊，但未能阻止信徒前往朝聖濕婆神的決心，事件發生後隔天，繼續有3000多名信徒出發。（喜歡這條新聞，給新頭殼按個讚！）   ,ntk201707120847001,2017/07/12 08:47,子彈擋不住朝聖心  印度濕婆節巴士遇襲7死,https://newtalk.tw/news/view/2017-07-12/91974,
立法院民進黨團提案今天起召開第二次臨時會，審議前瞻基礎建設特別預算，不過在野3黨各有不同盤算，國、民兩黨團今也將開黨團會議因應，時代力量則希望排進促轉條例、轉型正義條例、公民投票法等案。立法院第3會期第2次臨時會，將審查前瞻基礎建設計畫第一期特別預算案，召開時間從13日到21日。立法院長蘇嘉全今天上午也要展開朝野協商討論是否召開及相關議程。國民黨團在中午12時開黨團大會；民進黨團則在下午3時召開黨團會議。民進黨立法院黨團幹事長葉宜津表示，今天上午朝野協商主要是討論召開第2次臨時會，要處理前瞻基礎建設特別預算，以及相關臨時會議程。至於第2次臨時會，除了前瞻特別預算外，還會不會有其他法案或人事同意權案列入議程，葉宜津說，明天下午民進黨會召開黨團大會，黨團大會中討論後才能夠決定，如果確定要增加其他法案或人事同意權案，將在預訂13日上午召開的談話會中提出。國民黨立法院黨團總召林德福表示，今天朝野協商提出哪些訴求或主張，在協商前會與黨團幹部開會討論再決定，而最重要的是提出的要求，絕對會是合理、務實。親民黨立法院黨團幹事長陳怡潔說，前瞻計畫的預算編列，在軌道建設上都未刪到，在少子化與食安部分則顯然編列不足，因此親民黨團主張前瞻計畫與預算應退回重編，因此第二次臨時會不主張審查前瞻預算，不過支持礦業法修法納入第二次臨時會。時代力量立院黨團總召徐永明則表示，前瞻基礎建設內容由5項增加到8項，行政院是否要好好檢討、重擬，放慢時程才有更多時間檢討預算及計畫內容。他強調「有必要這麼趕嗎？」如果行政院長林全要到立法院備詢，希望給在野黨問到飽問到滿，讓立委們好好監督前瞻計畫。目前公民團體所發起的礦業法修法獲55位跨黨派委員連署，徐永明說，這項共識非常高，他主張應排進臨時會議程，除此之外，促進轉型正義條例草案、公民投票法修法等，也建議這次臨時會處理。 （喜歡這條新聞，給新頭殼按個讚！）   ,ntk201707120827001,2017/07/12 08:27,立院臨時會審前瞻預算  朝野今展開大攻防,https://newtalk.tw/news/view/2017-07-12/91975,
連日30度以上高溫走在路上汗水狂噴都快蒸發了，想要透心涼最快的方法，就是跳進冷泉裡來個透心涼。台灣地型得天獨厚，不但有地熱溫泉，更有令人驚艷的冷泉，夏天跳進冷泉裡，保證讓你暑氣全消。宜蘭蘇澳冷泉台灣最著名的蘇澳冷泉，位於北埔鄉外坪村大坪溪，從北埔至冷泉車行約20分鐘，是無色無臭的透明水質，地底會不時冒出氣泡，泉質為世界少有的可浴碳酸泉，和礁溪溫泉並稱為蘭陽平原深藏地下的兩個天然瑰寶。冷泉區位於蘇澳鎮北方，亦即蘇澳火車站正前方約三百公尺處的中原路和冷泉路一帶。1928年就被發現，低於攝氐22度的「低溫礦泉」，夏天水溫約15度，冬天約10度，來此浸泡可洗去一身塵氣，讓人通體舒暢。新北三芝冷泉三芝冷泉是近年來才被發現的。位於老梅溪上游，也稱做老梅溪冷泉，經過碳酸鈣岩層滲透出來，是牛奶色的冷磺泉，會不停的冒泡，泉量雖不大，硫磺味卻十分明顯。閒逸時節，來到三芝冷泉泡泡腳，不只可以消暑，還可欣賞一邊的山景，楓紅時節還會遇上水流楓葉，好不浪漫。桃園龜山冷泉龜山冷泉位於桃園市龜山區的兔子坑，是低溫硫磺泉，冷泉的泉水溫度大約在23度左右，而且帶有些微的硫磺味。其實龜山的硫磺冷泉是日治時代就有，惟開發較晚，想消暑的民眾可搭乘桃園客運，往三德煤礦路線至「忠恕道院」站牌下車。新竹北埔冷泉北埔冷泉位於北埔鄉外坪村的大坪溪，想前往消暑的話從北埔至冷泉車行大約20分鐘，除了冷泉之外每年4月底到5月初還可以在這遇見螢火蟲。北埔冷泉屬弱鹼性碳酸泉，略帶鹹味，夏天水溫約15度，冬天約10度，夏日把腳浸入泉水中讓人通體舒暢。南投國姓冷泉南投的國姓冷泉，根據耆老傳說是鄭成功賜名，在清朝咸豐年間開發，冷泉溪流源自於國姓鄉與仁愛鄉交界的北港溪，因此也有人稱為『北港溪冷泉』。在這不只可泡冷泉，還能享受沖瀑灌頂、釣魚、抓蝦等活動，多變的玩水招式，讓人大呼過癮。還可以買一包香甜的冷泉米回家，享受沁涼餘韻。（喜歡這條新聞，給新頭殼按個讚！）   ,ntk201707120800001,2017/07/12 08:00,熱到好想住水裡！全台5大冷泉這裡泡,https://newtalk.tw/news/view/2017-07-12/91909,
美軍陸戰隊1架KC-130T空中加油機驚傳墜機事件，由於機上攜帶個人武器與小型武器彈藥，墜機後發生爆炸，機上16人全數罹難，造成2005年以來，美軍陸戰隊傷亡最多的空難事件。美國媒體報導，陸戰隊發言人艾蘭達少校（Andrew Aranda）表示，該架KC-130T加油機來自北卡羅來納州的陸戰隊切里波因特（Cherry Point）航空基地，屬於位於紐約紐堡斯圖爾特空軍國民警衛隊基地的海軍陸戰隊儲備加油和運輸中隊，而出事則是在由北卡羅來納州飛往加州森特羅（El Centro）海軍機場途中，墜毀在密西西比州農村的農田上，飛機爆炸、殘骸四散，機上1名海軍看護兵及15名陸戰隊員喪生。美國海軍新聞網也證實，該起事故是2005年1月26日，伊拉克安巴爾省發生的一次CH-53E飛行意外，造成31人死亡以來，最嚴重的空難事故。據了解，KC-130T是C-130大力神的海軍陸戰隊變種，由洛克希德馬丁公司生產，於1983年首次被部署。KC-130T是4引擎渦槳螺旋槳飛機，可以進行空對空加油和客貨運，最大起飛重量為17萬5000磅，飛行高度為2萬5600英尺。NBC NEWS指出，改裝的KC-130T於1983年推出，供海軍陸戰隊使用，也參加過伊拉克戰爭。目前美國軍方還在進行墜機原因，並未對外公布太多細節。（喜歡這條新聞，給新頭殼按個讚！）   ,ntk201707120750001,2017/07/12 07:50,2005年來最嚴重  美陸戰隊空中加油機墜毀16死,https://newtalk.tw/news/view/2017-07-12/91973,
如果當你走進廚房，或是打開冰箱，貓咪隨即飛奔過來對著你喵喵叫時，應該有很多人會聯想到：啊！牠們可能是肚子餓了吧？於是趕快去幫牠們準備吃的，即使根本不是在牠們正常的吃飯時間。但貓奴們要小心了！很多時候，貓咪們並不是真的肚子餓，而是假．裝．的！貓咪的心因性攝食障礙國外有獸醫指出，貓咪討吃不見得是因為真的肚子餓，而是「心因性攝食障礙」所致！所謂的心因性攝食障礙指的是貓咪明明不餓，卻會假裝肚子餓向飼主撒嬌要東西吃；嚴重一點還會待在飼料或罐頭旁不肯離開，強烈要求飼主一定要餵食牠們！而如果飼主過於溺愛貓咪，對貓咪的要求言聽計從，可能會加劇貓咪這樣異常進食的情況哦！勿過於溺愛　懂得堅決說不他們也舉了一個實際的例子，有一隻叫做Otto的八個月大小貓，即使自己已經吃飽，牠還是會去搶奪別隻貓咪的食物，甚至連主人的食物也不放過！後來在醫生的指導之下，除了玩樂時間之外，飼主一律無視Otto的撒嬌要求，並且避免在牠面前吃東西；幾個月之後，Otto的異常進食情況就大大地改善了！醫生表示，即使再怎麼疼愛，也不能對貓咪言聽計從，不行的事情就是不行，飼主也要懂得適時說不哦！(本文經《寵毛網petsmao資訊平台》授權刊登。)寵毛網petsmao資訊平台（喜歡這條新聞，給新頭殼按個讚！）   ,ntk201707120740001,2017/07/12 07:40,貓咪吵著要吃飯  不見得真是肚子餓,https://newtalk.tw/news/view/2017-07-12/91971,
台北民眾噯注意！高溫上看36度，其他地區今(12)日也有35度高溫，外出民眾注意防曬，紫外線達危險級15分鐘就有可能曬傷，午後雷陣雨範圍縮小，時間也較短，但仍需留意氣象局警報。中央氣象局表示，今日上午各地大多為多雲到晴，午後在西半部、基隆地區及花東山區則會有局部的短暫雷陣雨，降雨機率較高的地方主要在各地山區及大台北地區近山區的平地，不過這幾天午後的雷陣雨比較局部，而且下雨的時間縮短，但氣象局仍提醒，午後雷雨發生時容易伴隨瞬間強降雨的現象，局部地區仍有發生大雨的機率，午後外出的朋友要留意天氣變化，尤其在山區或溪邊活動更要提高警覺、注意安全；至於恆春半島一帶在東南風帶來水氣影響下，則是偶而有些零星短暫的陣雨。溫度方面，天氣依然炎熱，預測各地高溫普遍在33至35度左右，大台北地區甚至上看36度，中午前後紫外線指數也容易達過量或危險級，外出請記得做好防曬、補充水分以避免中暑。 （喜歡這條新聞，給新頭殼按個讚！）   ,ntk201707120720002,2017/07/12 07:20,快防曬！台北高溫恐飆36度 午後陣雨範圍縮,https://newtalk.tw/news/view/2017-07-12/91945,
效忠「伊斯蘭國」(the Islamic State)的菲律賓叛軍組織馬巫德(Maute)，肆虐民答那峨島，導致該國總統杜特地(Rodrigo Duterte)今年5月23日宣布，在民答那峨島戒嚴60天。隨著期限逼近(本月23日到期)，杜特地暗示將延長戒嚴。眾議院議長阿爾瓦雷斯(Pantaleon Alvarez)具體主張，將戒嚴令延長到2022年；菲律賓軍方出面反對，認為延長5年實在太久。菲律賓武裝部隊(Armed Force of the Philippines)發言人帕蒂拉准將(Brig. Gen. Restituto Padilla)，10日在菲律賓總統府記者會上表示，「目前看來，(延長戒嚴)5年實在太久。」他並表示，菲律賓軍方將針對民答那峨島上戰況最嚴重的馬拉威市(Marawi City)，以及其他地區的狀況，向總統提出建議。然而帕蒂拉准將指出，宣布戒嚴與延長戒嚴是1種政治決策，並不單單倚賴安全部隊的建議。他認為眾議院議長阿爾瓦雷斯可能有更多的資訊，以至於會做出要延長戒嚴5年的建議。菲律賓總統府發言人阿貝拉(Ernesto Abella)則表示，總統將參考武裝部隊、警方以及其他負責監控馬拉威市情況的單位之評估與建議，再拍板定案。（喜歡這條新聞，給新頭殼按個讚！）   ,ntk201707120719002,2017/07/12 07:19,杜特地暗示延長民答那峨戒嚴5年  軍方反對,https://newtalk.tw/news/view/2017-07-12/91970,
衛福部國民健康署戒菸治療管理中心資料指出，每年在台灣有超過360萬的吸菸者需要協助戒菸，其中百分之七十的人曾經嘗試過戒菸。吸菸對人體有害是眾所皆知的事，可是為什麼這麼難戒？因為吸菸者已對菸品產生依賴。成功戒菸需透過受過專業戒菸治療訓練的醫師、藥師及護理人員提供正確的行為諮商和戒菸的藥物，幫助戒菸者克服生理及心理上的依賴，使戒菸更容易達成。香菸經燃燒過後會產生四千多種物質，主要可分為四大類：尼古丁使吸菸者產生愉悅與放鬆感，同時也是使人成癮的物質；焦油、一氧化碳、及其他化學刺激成份則容易致癌、呼吸道及心血管危害。當出現戒斷症狀時，可以試試以下紓解方式：1、昏眩、頭暈及頭痛：躺下休息，放鬆脖子及上身，或是出去呼吸新鮮空氣，也可視情況服用醫師開立的不含咖啡因藥物。2、口乾：喝點水、果汁或牛奶或是深呼吸。3、咳嗽：洗溫水澡或是到外頭散散步。4、焦慮及緊張：可做幾下深呼吸，散步或做些輕鬆的柔軟操。5、憂鬱：從事運動，洗溫水澡冷靜，試著想想令你振奮與快樂的事情。6、腹瀉：吃固態食物，多喝水，需要的話最好到醫院就診。7、便祕：多吃水果及粗糙的食物，盡量讓自己放輕鬆、多運動，也可服用溫和的通便劑。目前全國有近2000家的合約醫療院所可以提供戒菸治療服務，可撥打免費戒菸諮詢專線0800-636363，或到戒菸治療管理中心及各縣市衛生局（所）詢問方法。透過他人從旁協助，讓戒菸不再是難事。提醒您：戒除不良習慣、以保身體健康！文／王喬萱本圖／文經授權轉載自健康醫療網（原標題：戒菸如此難？都是成癮物質惹的禍）責任編輯／蔡昀暻,stm201707120830002,2017/07/12 08:30,一沒抽菸就咳嗽、口乾、憂鬱？困擾為何戒菸那麼難的你，請先學與7大戒斷症狀共處,http://www.storm.mg/lifestyle/297258,
未來的教育，絕不會僅限於單一面向，而是跨領域整合性學習，並且能夠真正解決現實生活中的問題，激發更多的創意與想像，發揮孩子最大的潛能。其中，科技會是核心之一，由此核心跨領域整合，將成新主流。短短幾年，人工智慧（AI，ArtificialIntelligence）蔚為風潮。未來，誰能掌握技術與科技，誰就是贏家。明確的說，科技就是國力，也就是競爭力。過去幾年，從美國出發的STEM（意即Science科學、Technology技術、Engineering工程、Math數學）教育成為一股潮流，不過，隨著人工智慧來臨，僅有的科學領域並不足夠，更進階的是要以科學為基礎，拓展到藝術、人文、設計等跨領域學習（從STEM到STEM+）。什麼是STEM＋？這種以科學為基礎，拓展到藝術、人文、設計等跨領域學習（從STEM到STEM+），加上A（art），即是STEAM。Ａ代表藝術、設計，加上H（humanity），即是人文；加上E（entrepreneurship），即是創業精神；加上SE（socialandemotional），即是情感與社交，可以無限延伸。未來的教育，絕不會僅限於單一面向，而是跨領域整合性學習，並且能夠真正解決現實生活中的問題，激發更多的創意與想像，發揮孩子最大的潛能。其中，STEM會是核心之一，由此核心跨領域整合，將成新主流。全球科技發展領頭羊美國，如何布局下一個世代的科技教育？《未來Family》派採訪團隊遠赴矽谷及芝加哥，探訪美國科技教育的第一現場，報導美國STEM+教育的現況。採訪團隊拜訪了排名美國前10大的STEM名校伊利諾州立數理中學、讓原本學習興趣低落學生轉為熱情的小學P.A.WalshSTEAMAcademy等，看看科技大國美國如何思考培養未來科技人才。另外，台灣在多項國際評比中，數理表現都贏美國很多，但這表示台灣的STEM教育做得很好嗎？《未來Family》也採訪了台灣的專家學者，歸納整理出三大重點，同步掃瞄台灣現況，幫助家長讀者快速掌握STEM教育在台灣實施的情形。全世界高科技重鎮矽谷，Google的自駕車來往穿梭在大街小巷。第一次看到的觀光客可能會趕快拿起相機拍照，當地則居民則早已司空見慣。自駕車來臨的日子指日可待，若你問一位10歲的孩子：「將來想開什麼車？」「等我長大，根本就不用自己開車了！」他會這麼回答。短短幾年，人工智慧（AI，ArtificialIntelligence）已蔚為風潮。當AlphaGo一一擊敗柯潔、李世石等世界棋王，IBM的Watson成功診斷出連醫生都沒檢查出來的罕見癌症……，我們這一代，很可能成為人類歷史上，首批由人工智慧取代大量人力的時代。未來，誰能掌握技術與科技，誰就是贏家；明確的說，科技就是國力，也就是競爭力。全球科技發展領頭羊美國，如何布局下一個世代的科技教育？《未來Family》派採訪團隊遠赴矽谷及芝加哥，探訪美國科技教育的第一現場。早在2012年，美國前總統歐巴馬即喊出，STEM（意即Science科學、Technology技術、Engineering工程、Math數學）是未來教育的主要方向，在借用外國人才之外，也扎根培養更多美國國內高科技人才。隔年，歐巴馬加碼提倡「提升下一代青年學子科學指標（NGSS，NationalGenerationScienceStandard)），特別加強科學教育，更著重科學的應用與關聯性，提升學生科技能力。更重要的是，改變老師教導的方法，連結最新的科技新知與應用。過去幾年，從美國出發的STEM教育成為一股潮流。不過，隨著人工智慧來臨，僅有的科學領域是不夠的。面對未來工作可能被機器人取代的危機，在這樣顛覆的時代，大家開始反思21世紀該有的教育方式。創新工場董事長李開復最近出版的新書《人工智慧來了》引起轟動，他特別接受《未來Family》採訪談AI時代來了，必須顛覆許多教育的觀念。AI沒有審美觀，無法從事藝術、詩歌、文創、哲學，以及跨領域的工作，最重要的是每個人要有自己的「人格魅力」，有同理心，發揮人最大的潛能。《Humanareunderrated:WhatHighAchieversknowthatBrilliantMachinesNeverwill》作者高汶（GeoffreyColvin）指出：「當科技逐漸取代與主導我們的工作型態以及人與人之間的關係，唯有更加掌握人性的優勢，才能成為世界上最有價值的人。」也就是開發人類的右腦，包括創造力、想像力、整合思惟的能力、情商能力等。「過去幾年，這樣的思惟在美國成為教育界的主流，我們相信如此能幫助學生進行更多的批判性思考，增廣科學知識，成為下一代的創意發明家。」聖塔克拉拉STEAM辦公室主任時廣（EstherTokihiro）這樣說。三年前，位於矽谷重要城市聖塔克拉拉的教育局特別成立辦公室，大力推廣這種跨領域的教育方式。今年三月，《未來Family》採訪團隊來到美國，拜訪當地教育官員和許多學校，了解最新教育趨勢。我們特別觀察到，過去幾年，愈來愈多學校與教育單位開始重視以科學教育為基礎的跨領域學習，以主題式教學為方法，讓學習更有意義，更貼近現實的世界，並運用最新的科技方法，包括3D列印、機器人、程式編寫等。更重要的是，讓孩子對科技更有興趣，尤其特別鼓勵女學生的參與。這是一場結合政府、學校、企業、社區、新創公司，全力推行以科學為基礎的跨領域學習。在矽谷東灣的加州製造業大本營費利蒙，大力推崇創客教育，他們和工廠合作，讓學生可以參觀學習，了解實際的操作情形。舊金山南邊一家新創公司設計創意教材，他們與許多學校合作，提供創意教學。甚至連美式足球舊金山49人隊基金會也參與其中，從足球工學、足球數學、足球物理到足球場設計，讓學生在生活中學習，每年造福6萬名學生。當然，學校與老師還是教學的第一現場，愈來愈多新學校就此誕生。去年九月，聖荷西（SanJose）一所全新的實驗中小學SteindorfSTEAMSchool（大班到八年級），一開辦就爆滿，還必須排隊候補。這所學校在傳統的閱讀、寫作等一般課程之外，安排了更多的創造啟發課程、實驗，以科學為基礎的多項技能。課程中融入更多的手做，並且整合各科教學，以主題式的學習方式，讓孩子在學期中的某段時間，共同去解決或探討一個問題。該校的校長史維博（KristiSchwiebert）認為，跨領域教學最重要的是「整合」。「我認為整合非常重要，不論是所謂的art（藝術）或是engineering（工程）。你不能因為孩子很會畫畫，就說他有藝術天分，只專注在某一領域；應該說，每個孩子都能在很多領域能夠很成功。」她分享，在班上有很會繪畫的學生，也有很會設計機器人零件的孩子，他們在團隊中互相學習。跨領域的整合式學習其實概念並不新，很多學校很早就秉持這種理念。位於洛斯奧圖（LosAltos）的Bullis實驗學校（大班到八年級）從12年前就開始，他們注重科學與藝術人文跨領域學習，從幼稚園大班開始，就教導小朋友設計思考的概念，從發掘問題到研究，製作原型，從小訓練完整的思考模式。Bullis實驗學校利用跨領域的主題式教學，將各種知識融入其中。例如，小二有一堂數學課是讓孩子自己設計一個州（美國的一州）。他們必須團隊合作，運用數學和社會科的知識，例如運用數學幾何網路建立城市的建築物和商業；運用地圖技巧學習創建公路和交通系統，不但學到平行和交叉路線，同時要能確保符合駕駛需求。設計思考是跨領域學習中，很重要的元素。兩年前，另一所公立實驗高中DesignTechHighSchool正式成立。這是由一群史丹佛的校友家長發起，課程由史丹佛大學研發的設計思考方法，透過合作、同理心和構思創意，以及團隊成功，讓學生實際解決現實生活中的問題。第一屆學生的任務之一，就是共同設計能夠容納550名學生和30位老師的未來校園。解決問題、突破困境、整合資源的能力，也正是創業家的精神。矽谷許多創業家（例如YouTube創辦人陳士駿、美食評鑑網站Yelp創辦人RusselSimmons）都來自IMSA（IllinoisMathandScienceAcademy）這所公立高中。IMSA也入選全美STEM十大高中。這所校齡30年的公立高中不但重視科學教育，更融入整合性人文教育，給予學生發明與創造的彈性與空間。「以科學為基礎的跨領域學習，不是我們來做個科學實驗就好，而是要解決現實的問題。其中的『A』（特別是設計思考的過程）為什麼重要？因為透過整合與學習，可以學到4C加上2P的能力，包括合作（collaboration）、溝通（communication）、批判性思考（criticalthinking）、創造力（creativity）、解決問題（problemSolving）和提案管理（projectmanagement）。」Tokihiro說。未來的教育，絕不會僅限於單一面向，而是跨領域整合性學習，並且能夠真正解決現實生活中的問題，激發更多的創意與想像，發揮孩子最大的潛能。其中，STEM會是核心之一，由此核心跨領域整合，將成新主流。文/張德齡本文經授權轉載自《未來family》7月號（原標題：【美國V.S.台灣】STEM+教育 理想的未來教育教孩子解決現實生活問題，激發創意與想像）責任編輯/陳憶慈,stm201707120830003,2017/07/12 08:30,「我的小孩不准玩電腦！」美國媽媽：這觀念太落伍，我們早就開始學coding了！,http://www.storm.mg/lifestyle/297049,
問：我從八歲開始被同學性侵長達一年時間，每天都在噩夢中驚醒，一直到了十年後才被家人發現，我曾經幾度無法面對這樣的自己，活不下去，到了高中才求家人帶我去看醫生。之後遇到一個我很愛的男生，沒想到他卻也以我最痛恨的方式對待了我。我走過來了，能坦然平靜的說出這一切。最近我認識一個男生，他帶我認識身邊的朋友，也介紹我是他女友。他告訴過我他養了三隻狗、一隻貓，牠們是他的命。在我們發生關係的那晚，他告訴我三隻狗養在前女友的家，他每天必須回去那裡餵狗，因此睡在那裡。我問他我會不會變成別人的第三者，他說不會，雖然答應相信他，可是一想到他還是會回去那個「他們的家」睡，我就好難受，因為他們也沒有真正說分手。大家都要我不要一頭陷下去，可是感情來了就是擋不住，心裡亂到又想起悲慘的過去。我該怎麼做？回：關於愛、關於愛情、關於婚姻、關於人生，這些區塊有很多陰暗的角落，可能是因為刻意遮掩或習慣漠視，就算有不人性的暴力出現，在這樣不成文的黑暗裡，可能連當事人都不敢出聲求救。這就是我們每一代人最該盡的本分，讓光明走進黑暗，讓壞人不再使壞。沒人告訴妳該怎去愛，沒人提醒你該怎求助，這些傷都必須自理。當妳碰到溫暖的人就渴望陷入，一如走在沙漠裡碰到綠洲。但是這個海市蜃樓裡賣的是寂寞，妳依賴越深，失落越大。其實愛無關第三者，只關乎妳愛不愛他、他愛不愛妳。只是相愛之餘，有沒有能力相處才是重點。「等待」也許是延長愛的一種方式，但等待的盡頭不一定與愛有關。對方可能只想保持現狀，這就是妳要接受的現實。不要聽別人罵對方「跟所有男人一樣爛」的話，罵是最浪費的收拾，不如瀟灑的跟他說，等他擺平了再回來追妳。這暫時分開的痛苦比妳現在的痛苦要值得，至少留一份尊嚴給自己。回想不好的過去，只會讓妳更相信自己是全世界最可憐的受害者。這種溺愛自己的態度非常不可取，比起長期在婚姻裡受到暴力的人來說，妳應該更有力氣自覺自強，因為妳是單身，不依賴的人總是有更多路可以選擇。如果沒有任何介紹，也許你我的相遇就有很多可能。知道越多，不表示了解越多，尤其因為愛而在一起的人，無限的了解不是必需，偶有的同理心才能往心的深處去。所以，我過去是什麼不重要，此刻我在文字裡給你什麼樣子，比較有意思。本文經授權轉載自時報出版《感謝之書》責任編輯／林安儒,stm201707120820001,2017/07/12 08:20,與心愛的男人發生關係後，男方竟說要回「前女友」家餵狗…兩性作家這樣打醒她,http://www.storm.mg/lifestyle/282978,
G20峰會8日落幕，無視美國的退出《巴黎協定》、毀棄減碳承諾，會後發表的聯合公報中，各國領袖一致認為《巴黎協定》不可改變，而且「誓言繼續推動協定」。對正在減碳的意圖、與增加排放的事實間徘徊的台灣而言，是既喜又憂的尷尬了。美國總統川普在6月正式宣布退出《巴黎協定》，原先外界擔心會引發其它國家退出的連鎖效應，不過包括法國、德國、中國、俄羅斯等幾個主要國家，立即表明繼續支持《巴黎協定》；在這次峰會中，算是再次確認。在這個目前全球最重要的經濟合作論壇上，各國表態強力支持《巴黎協定》，同意國際社會應努力減少溫室氣體排放，一心對抗全球暖化。G20雖然尚未形成一個正式的國際組織，只能視為國際合作的論壇型式，但不能否認的是G20國家的GDP占全球的85%、貿易占全球的80%以上，人口占全球的近7成，其共識與決議仍具代表性。雖然少了第一大經濟體美國，但其它19國表態支持《巴黎協定》，要繼續減碳，拒絕任何「重新談判」（川普當初曾提出的建議），因此台灣必然不必猶疑的只能全力減碳。依照科學家的估計，本世紀以來地球的溫度已上升0.8度，如果不減碳，依照這個速度到世紀末，地球溫度要上升4.8度，這將導致水平面上升近1公尺；這「區區」的1公尺卻是致命的，因為地球上有1.5億人居住在水平面1公尺以下，屆時這些人的家園都將被淹沒。對台灣而言，西部沿海及台北盆地許多地方也要被淹沒，專家估計全台有1成左右的土地要被淹沒。因此「G19」立誓要繼續推動減碳，對台灣當然是該喜、該高興的事，否則台灣百年後就要成為「氣候難民」。但該憂心的則是台灣的減碳實在作得讓人膽顫心驚；2年多前的巴黎會議中，台灣提出了減碳承諾，計劃到2030時，碳排放量較2005年減少20%，到2050年時則降為一半。不過，擺在眼前的事實卻是國內碳排放量增加的壓力大過減少的可能。台灣的火力發電廠快速增加，經濟部已經承認2020年燃煤發電的比例會增加到50%，到2025年才降到30%，變成天然氣發電占比達50%、綠電占20%。不過，經濟部很可能過份樂觀了。煤電增加已是事實，但降低則必須要其它供電方式增加才可能。天然氣發電增加的前提是天然氣接收站完成，以目前地方民眾的反對與抗議、過去公共建設的進度與速度來看，大概很難如期達標。綠電的情況亦相同，政府規定的太陽能與風電，前者有種電土地難尋、不足的問題，後者則有漁民與地方抗議要先解決，還有克服工程難度問題。依照彭博能源財經研究團隊的研究，預測到2025年「非核」後，台灣的供電組成，將是綠電由現在的5%增為9.5%，天然氣供電比率由32%增為37%，燃煤供電則將由45%增為54%。而發電向來是碳排放的主要來源，依照環保署的資料，以個別事業單位計，台電的排放量占國內排放的37%，第2名的台塑則大概占13%，台電的排放量接近是台塑的3倍之多。再以個別廠商來看，前10大廠商中，台電的發電廠就占了3名。而燃煤發電又是排放量最高的發電方式，如果真如彭博預測燃煤發電占比增加到54%，對減碳而言無疑是災難一場─即使台灣再努力的從工業生產、交通等方面減碳，但減少的排放量可能還不如增加燃煤發電所增的排放。雖然有美國的「背叛」，但減碳顯然已是不可能回頭之路；而台灣的減碳之路卻是讓人擔心；政府及那些環保團體，是否該拿捏一下政策的輕重損益？否則，幾年後台灣大概要面對排放大增的環保災難。,stm201707120810001,2017/07/12 08:10,風評：G20峰會誓言落實巴黎協定，台灣在憂喜之間,http://www.storm.mg/article/297166,
